date,open,high,low,close,volume,stock_id
2024-06-11,103.0,103.0,100.5,100.5,328052,7402
2024-06-12,100.0,103.0,100.0,103.0,198175,7402
2024-06-13,103.0,103.5,102.0,102.0,267945,7402
2024-06-14,102.0,105.5,101.5,102.5,436919,7402
2024-06-17,102.5,104.5,102.5,104.5,245662,7402
2024-06-18,105.0,106.0,104.0,104.0,252651,7402
2024-06-19,104.0,104.5,101.0,102.0,486052,7402
2024-06-20,103.5,109.0,103.5,107.0,1002033,7402
2024-06-21,108.0,110.5,106.0,109.5,615750,7402
2024-06-24,110.5,112.5,106.0,108.0,944469,7402
2024-06-25,109.0,111.0,107.5,110.5,342558,7402
2024-06-26,110.5,112.0,109.0,109.0,404154,7402
2024-06-27,108.0,116.0,108.0,110.5,1417854,7402
2024-06-28,112.0,113.0,109.5,110.0,438694,7402
2024-07-01,110.0,110.5,106.5,107.5,396334,7402
2024-07-02,106.0,107.0,103.0,103.0,374488,7402
2024-07-03,103.5,105.5,103.0,104.5,214450,7402
2024-07-04,105.0,105.0,103.5,103.5,219810,7402
2024-07-05,103.5,106.0,103.5,103.5,216069,7402
2024-07-08,104.0,113.0,104.0,106.5,1097655,7402
2024-07-09,108.0,108.5,103.0,103.5,501009,7402
2024-07-10,103.5,104.5,102.5,103.5,264695,7402
2024-07-11,104.5,104.5,102.0,102.5,318755,7402
2024-07-12,102.5,103.0,100.5,100.5,405572,7402
2024-07-15,102.0,102.0,98.1,98.1,593883,7402
2024-07-16,99.1,99.5,97.8,98.2,283523,7402
2024-07-17,98.9,101.5,98.7,100.0,369922,7402
2024-07-18,102.5,107.5,99.0,99.0,970373,7402
2024-07-19,100.0,100.0,98.0,98.0,264754,7402
2024-07-22,98.0,98.2,91.1,92.4,790068,7402
2024-07-23,93.8,96.2,93.5,93.5,351336,7402
2024-07-26,91.0,92.5,89.0,91.9,182603,7402
2024-07-29,94.7,94.9,88.8,88.8,348756,7402
2024-07-30,88.1,89.9,86.5,89.7,415719,7402
2024-07-31,89.6,89.6,87.2,87.9,204810,7402
2024-08-01,91.0,91.0,88.5,90.4,145363,7402
2024-08-02,87.6,88.9,86.1,86.2,264891,7402
2024-08-05,83.6,83.6,77.6,77.6,341066,7402
2024-08-06,77.6,77.6,69.9,73.0,1002039,7402
2024-08-07,73.0,80.3,73.0,80.3,430835,7402
2024-08-08,79.8,80.1,77.0,77.5,255691,7402
2024-08-09,80.5,80.6,78.6,78.6,210762,7402
2024-08-12,80.3,81.9,79.4,80.0,161384,7402
2024-08-13,81.7,88.0,79.1,88.0,605713,7402
2024-08-14,89.0,92.1,86.0,86.3,951365,7402
2024-08-15,86.3,87.5,85.0,85.4,262697,7402
2024-08-16,88.2,88.2,85.6,85.7,222648,7402
2024-08-19,85.1,86.5,84.6,84.7,193822,7402
2024-08-20,84.8,86.4,84.8,85.0,140862,7402
2024-08-21,85.4,85.8,83.6,83.6,171102,7402
2024-08-22,83.3,84.2,81.2,82.0,361591,7402
2024-08-23,81.9,82.8,81.0,82.3,121592,7402
2024-08-26,83.3,90.5,82.7,89.3,827736,7402
2024-08-27,89.2,89.2,85.8,86.1,564014,7402
2024-08-28,87.0,88.9,85.5,86.6,238583,7402
2024-08-29,87.9,91.9,87.2,87.4,645420,7402
2024-08-30,89.2,90.6,87.6,87.7,254292,7402
2024-09-02,87.7,88.3,86.6,86.6,98797,7402
2024-09-03,87.9,87.9,86.0,86.0,98150,7402
2024-09-04,80.4,85.2,80.3,85.2,281879,7402
2024-09-05,86.7,86.9,82.0,82.1,263281,7402
2024-09-06,80.2,82.0,80.0,80.1,139708,7402
2024-09-09,75.5,82.4,75.5,82.3,156471,7402
2024-09-10,83.3,83.3,79.0,79.6,116979,7402
2024-09-11,80.9,82.0,79.2,80.1,260466,7402
2024-09-12,81.7,83.5,80.2,82.9,250186,7402
2024-09-13,83.1,83.4,81.9,81.9,62774,7402
2024-09-16,81.9,82.5,81.1,81.1,83216,7402
2024-09-18,82.1,85.7,81.2,82.0,393070,7402
2024-09-19,82.5,83.8,82.0,83.0,97074,7402
2024-09-20,83.2,83.2,81.4,82.0,151797,7402
2024-09-23,83.8,87.3,83.6,84.1,453449,7402
2024-09-24,85.2,89.6,84.7,86.9,998120,7402
2024-09-25,87.3,87.3,84.5,84.5,385179,7402
2024-09-26,85.0,85.8,83.2,83.2,168909,7402
2024-09-27,83.5,86.3,83.5,84.4,286448,7402
2024-09-30,85.7,85.7,83.4,83.4,112860,7402
2024-10-01,83.5,83.5,81.5,81.5,157531,7402
2024-10-04,82.5,82.5,80.0,80.2,125337,7402
2024-10-07,80.4,82.6,80.4,81.0,68970,7402
2024-10-08,79.5,80.4,79.3,80.0,139043,7402
2024-10-09,79.6,79.9,77.0,77.0,412760,7402
2024-10-11,76.6,77.0,75.6,75.9,171435,7402
2024-10-14,77.7,81.9,76.9,77.8,465645,7402
2024-10-15,78.1,78.7,76.0,76.2,157508,7402
2024-10-16,77.0,77.8,76.0,76.5,109928,7402
2024-10-17,76.6,77.6,76.5,76.5,67494,7402
2024-10-18,76.5,76.5,73.0,73.2,349078,7402
2024-10-21,74.7,75.6,73.5,75.6,108217,7402
2024-10-22,76.5,77.0,76.0,76.0,139490,7402
2024-10-23,76.1,76.5,75.3,76.0,93914,7402
2024-10-24,74.8,75.3,74.0,74.1,155132,7402
2024-10-25,74.1,74.5,73.2,73.3,89474,7402
2024-10-28,75.0,75.0,72.6,72.7,115287,7402
2024-10-29,72.7,72.8,71.7,72.4,113851,7402
2024-10-30,72.4,72.9,71.6,71.6,159200,7402
2024-11-01,71.7,74.3,71.4,73.7,86794,7402
2024-11-04,73.0,74.0,71.9,72.5,45845,7402
2024-11-05,74.0,74.0,72.8,72.8,46777,7402
2024-11-06,75.0,75.4,73.0,74.0,125496,7402
2024-11-07,76.0,77.6,74.5,75.0,139255,7402
2024-11-08,75.3,76.3,73.1,73.2,99297,7402
2024-11-11,72.0,73.7,71.3,71.9,116460,7402
2024-11-12,72.0,72.0,70.0,70.6,132724,7402
2024-11-13,70.1,71.0,70.0,71.0,102121,7402
2024-11-14,71.7,71.7,69.0,69.0,161377,7402
2024-11-15,69.0,70.5,69.0,70.1,113075,7402
2024-11-18,70.1,70.1,67.3,67.3,179121,7402
2024-11-19,67.9,69.8,67.5,69.6,100459,7402
2024-11-20,69.6,70.0,68.9,69.9,67297,7402
2024-11-21,70.0,71.9,70.0,70.8,79333,7402
2024-11-22,70.8,72.1,70.8,71.5,70532,7402
2024-11-25,71.5,73.1,71.5,72.9,99888,7402
2024-11-26,74.0,80.1,73.2,80.1,1000497,7402
2024-11-27,82.7,84.9,72.6,76.0,3463061,7402
2024-11-28,75.8,75.8,72.9,72.9,366478,7402
2024-11-29,72.9,75.2,72.5,74.2,376849,7402
2024-12-02,74.7,79.9,74.4,76.3,1043602,7402
2024-12-03,76.7,76.7,74.5,74.7,256700,7402
2024-12-04,74.6,76.4,74.6,75.7,128089,7402
2024-12-05,75.5,76.1,74.1,74.1,164912,7402
